id,company_rating,company_location,total_fleet_count,iata_approved
4089,,,1.0,f
16868,100%,,1.0,t
8796,100%,Somalia,3.0,t
26862,100%,Chad,3.0,t
41022,100%,Cape Verde,3.0,t
11975,100%,,1.0,t
44465,,Tonga,1.0,f
28216,,,4.0,t
4330,94%,Ukraine,60.0,t
36973,100%,,1.0,t
45644,100%,Malawi,1.0,t
25855,,Maldives,1.0,t
11925,,,1.0,t
48864,100%,Micronesia,1.0,f
8287,,Kiribati,1.0,t
47820,,Kenya,1.0,t
16263,,Isle of Man,2.0,f
49008,100%,Libyan Arab Jamahiriya,1.0,t
44386,100%,Tonga,1.0,f
35221,100%,Turks and Caicos Islands,30.0,t
19021,100%,,1.0,f
31406,,Indonesia,1.0,f
40881,,Sao Tome and Principe,1.0,t
17430,,,1.0,f
46928,,Tanzania,1.0,t
26844,100%,,6.0,f
4192,,Nicaragua,4.0,f
4192,,Nicaragua,4.0,f
37218,100%,Slovakia (Slovak Republic),4.0,t
16041,90%,,1.0,f
48633,75%,Lebanon,2.0,f
11902,,Micronesia,1.0,f
21163,100%,Estonia,2.0,f
9784,,,1.0,f
17370,,China,2.0,t
23214,,,1.0,t
11795,100%,,1.0,f
35073,,Chad,1.0,f
46559,100%,Malta,1.0,f
4777,,Somalia,1.0,f
30161,100%,Niger,1.0,f
35862,100%,,1.0,f
2398,100%,,1.0,t
1102,,United Kingdom,2.0,t
3505,,Bosnia and Herzegovina,1.0,t
11552,50%,France,1.0,t
47995,,Maldives,2.0,t
19226,,Jersey,1.0,t
23736,,Jersey,1.0,f
31013,,,1.0,t
27325,,,1.0,f
43186,100%,Vietnam,3.0,t
33616,100%,Kenya,4.0,t
10965,,,1.0,t
603,100%,Niue,2.0,f
38808,100%,Cape Verde,1.0,f
33616,100%,Kenya,4.0,t
31330,,Togo,1.0,f
45337,90%,Tonga,3.0,f
36223,,Niger,1.0,t
15421,,Saint Helena,2.0,t
3632,100%,Philippines,4.0,t
35537,100%,Isle of Man,4.0,t
13219,100%,Marshall Islands,1.0,f
5166,100%,Ecuador,16.0,t
5166,100%,Ecuador,16.0,t
27072,,Chile,1.0,f
4439,,Chad,3.0,t
42458,97%,Indonesia,14.0,t
30764,100%,Slovakia (Slovak Republic),8.0,t
18281,100%,Isle of Man,2.0,f
40013,100%,El Salvador,3.0,t
14611,,Sao Tome and Principe,1.0,t
35757,,Gambia,1.0,t
26844,100%,,6.0,f
26860,,,1.0,f
4405,94%,Indonesia,3.0,f
19954,100%,Uruguay,3.0,t
47674,100%,United Kingdom,1.0,f
27452,100%,Puerto Rico,3.0,t
23308,100%,Tonga,2.0,t
34460,,,1.0,f
43152,100%,Nicaragua,82.0,t
44036,100%,Somalia,1.0,t
2240,100%,,2.0,t
14725,100%,Lebanon,3.0,f
34750,,,1.0,t
10711,93%,Uganda,108.0,t
47459,100%,Zimbabwe,1.0,f
26078,,Reunion,1.0,t
23771,100%,Uganda,1.0,t
46194,100%,Tanzania,4.0,f
26632,,,2.0,f
14751,100%,,1.0,t
37504,100%,Micronesia,3.0,t
40781,100%,Guinea,5.0,f
3901,,Russian Federation,1.0,f
49057,,United Kingdom,1.0,t
14253,100%,Kenya,1.0,f
5850,,Pakistan,1.0,f
20969,50%,,1.0,t
8175,100%,,1.0,t
14781,83%,Isle of Man,1.0,t
39993,93%,China,3.0,f
22302,90%,Monaco,2.0,t
44145,100%,Rwanda,4.0,t
21721,100%,Nicaragua,8.0,t
36120,88%,Tonga,4.0,t
21427,100%,United Kingdom,8.0,t
14244,100%,,3.0,f
10263,100%,,3.0,t
32512,100%,Saint Helena,9.0,f
32306,100%,Turkmenistan,1.0,t
13885,,,1.0,f
19217,98%,Marshall Islands,46.0,f
41616,100%,Anguilla,3.0,f
3214,,Sao Tome and Principe,1.0,f
1096,,Anguilla,2.0,t
8146,100%,,1.0,t
24805,,China,2.0,t
35998,90%,,2.0,t
45162,,Maldives,20.0,f
44622,100%,Micronesia,4.0,t
12993,100%,Montserrat,3.0,t
20334,99%,Niger,171.0,t
49406,100%,Somalia,2.0,f
43990,100%,Uganda,7.0,f
13304,100%,Cocos (Keeling) Islands,2.0,f
33916,100%,Svalbard & Jan Mayen Islands,3.0,f
8947,,Montserrat,2.0,f
20334,99%,Niger,171.0,t
39640,100%,Russian Federation,1.0,t
4025,,Zimbabwe,1.0,t
11253,,Ghana,7.0,f
40015,100%,,1.0,f
40066,,Croatia,1.0,f
17215,97%,Maldives,9.0,f
10516,,Niue,1.0,f
11143,,Faroe Islands,1.0,t
48559,,,1.0,f
19087,100%,Estonia,2.0,t
20357,100%,,3.0,t
41409,100%,Isle of Man,1.0,t
45996,100%,Zimbabwe,2.0,t
22909,80%,,1.0,f
27490,100%,Cuba,1.0,f
30277,,Russian Federation,1.0,t
38306,100%,France,2.0,t
47594,100%,Kenya,17.0,t
46988,,Somalia,4.0,t
19958,100%,Congo,40.0,t
25848,100%,French Guiana,1.0,f
20564,,Turks and Caicos Islands,1.0,t
21462,100%,Guinea,4.0,t
9644,,Micronesia,1.0,f
40102,100%,Turks and Caicos Islands,2.0,f
7474,,Lebanon,1.0,f
13417,100%,Pakistan,8.0,t
36835,,Bouvet Island (Bouvetoya),1.0,f
43930,100%,Kenya,1.0,t
2924,,Puerto Rico,1.0,f
6314,100%,,2.0,f
44281,100%,,1.0,f
47355,,,2.0,f
17097,,Netherlands,1.0,t
2928,100%,Marshall Islands,3.0,t
28496,100%,Nicaragua,38.0,f
49689,100%,Niger,6.0,f
32580,,,1.0,t
39109,77%,Ukraine,24.0,t
5420,100%,Tonga,41.0,f
7386,100%,Sao Tome and Principe,1.0,f
3866,100%,Indonesia,8.0,t
35439,94%,United Kingdom,23.0,t
22609,0%,,2.0,f
35178,100%,Niue,1.0,f
29768,100%,Uganda,1.0,f
36047,100%,,6.0,t
24310,,Russian Federation,1.0,f
19143,100%,,3.0,t
43398,100%,Isle of Man,1.0,t
30842,100%,Maldives,3.0,f
33803,,Lebanon,1.0,f
17994,,Holy See (Vatican City State),1.0,t
34746,100%,,2.0,f
20103,,Nicaragua,1.0,t
18219,100%,Jersey,1.0,t
13118,70%,,2.0,f
44286,100%,,1.0,f
8550,100%,Jersey,1.0,t
17215,97%,Maldives,9.0,f
49539,100%,,1.0,t
13863,,Kiribati,1.0,f
6984,100%,Suriname,9.0,f
1760,100%,Malta,1.0,t
10558,100%,,1.0,t
1052,,Montserrat,5.0,f
32772,80%,,1.0,t
29538,100%,Guinea,1.0,t
20521,,,7.0,t
19217,98%,Marshall Islands,46.0,f
18767,100%,Marshall Islands,1.0,f
27820,100%,Tonga,2.0,t
31487,,Sao Tome and Principe,1.0,t
16371,95%,Bouvet Island (Bouvetoya),29.0,f
32512,100%,Saint Helena,9.0,f
37392,100%,Micronesia,7.0,t
16398,,,1.0,t
4494,94%,Barbados,3.0,t
8947,,Montserrat,2.0,f
6372,0%,Switzerland,1.0,f
33000,,Lebanon,1.0,f
49746,100%,,2.0,t
38420,90%,Christmas Island,8.0,f
40393,100%,Guinea,2.0,f
34262,100%,Niue,1.0,f
26702,100%,,1.0,t
28170,50%,,1.0,f
7483,100%,Russian Federation,2.0,f
1463,,French Guiana,1.0,f
33364,,Lebanon,1.0,f
3496,,Moldova,2.0,f
38281,,Korea,1.0,t
804,,China,1.0,f
47607,50%,,1.0,f
3391,100%,Iran,58.0,t
24071,100%,Indonesia,22.0,f
12743,100%,,1.0,f
32575,100%,Kenya,3.0,t
27267,95%,Tonga,6.0,f
1915,,,1.0,f
45546,100%,Cape Verde,19.0,t
12121,75%,Nauru,1.0,f
7917,100%,,1.0,f
24772,90%,Denmark,10.0,f
13971,,Chad,1.0,t
36213,,,1.0,f
6286,71%,,1.0,t
31901,100%,Gibraltar,1.0,f
18576,,Christmas Island,2.0,t
29659,,Tonga,1.0,f
28674,100%,Russian Federation,2.0,t
6643,,Guernsey,1.0,f
3985,,Faroe Islands,1.0,f
7225,,Marshall Islands,1.0,t
22465,100%,Denmark,1.0,t
13534,,Christmas Island,2.0,f
31003,,Niue,3.0,t
38520,100%,Malta,1.0,t
48204,,Montserrat,1.0,t
32983,,,1.0,f
12757,100%,,1.0,t
4236,,Costa Rica,1.0,f
27907,100%,Puerto Rico,21.0,f
27795,,Nicaragua,1.0,f
10128,,,1.0,t
29519,100%,France,1.0,t
39135,,Niger,1.0,f
21580,100%,,3.0,f
35949,,French Guiana,2.0,t
1886,,,1.0,t
39451,100%,,2.0,t
17753,,Guinea,1.0,f
12187,,,1.0,f
39262,80%,,1.0,f
21713,,Svalbard & Jan Mayen Islands,1.0,f
26541,100%,Nicaragua,12.0,f
28275,100%,,2.0,f
49406,100%,Somalia,2.0,f
4315,100%,,2.0,t
40805,90%,Uzbekistan,2.0,f
18759,,,1.0,f
45516,60%,French Guiana,2.0,f
37246,,Malta,1.0,t
41218,100%,,1.0,t
21458,,,1.0,f
50020,100%,Somalia,2.0,f
42071,,Lebanon,1.0,f
25547,,Costa Rica,1.0,f
39649,100%,Uzbekistan,2.0,t
30007,,Niue,2.0,t
31908,75%,San Marino,1.0,t
32982,,Togo,2.0,f
32927,,Peru,1.0,t
11798,,French Guiana,1.0,t
40762,92%,Niue,2.0,t
31897,100%,French Polynesia,1.0,f
15279,,Afghanistan,22.0,t
23284,100%,,1.0,t
8858,100%,El Salvador,1.0,t
9698,,Malta,1.0,f
5534,,,1.0,f
17227,,Micronesia,1.0,f
18513,,,1.0,t
14325,,Maldives,2.0,t
42398,100%,Gambia,1.0,f
11335,100%,Montserrat,3.0,t
28475,,Nicaragua,1.0,f
32315,100%,,1.0,f
43954,86%,,1.0,f
19401,100%,France,5.0,f
29287,100%,Indonesia,2.0,t
5586,0%,,1.0,t
30109,,Russian Federation,2.0,f
35803,100%,Jersey,2.0,f
23139,,Niger,2.0,t
41741,100%,Brazil,9.0,t
25971,75%,,1.0,f
46310,100%,,1.0,f
32116,88%,,3.0,t
18985,100%,Philippines,2.0,f
4847,100%,Indonesia,3.0,t
20342,,,1.0,f
3142,100%,,1.0,t
33,,,1.0,t
24334,100%,,1.0,t
23743,,,1.0,f
43122,100%,Sao Tome and Principe,1.0,f
30422,,,1.0,t
22721,100%,Ecuador,109.0,f
31736,,Chile,1.0,t
16406,100%,Bouvet Island (Bouvetoya),16.0,f
11103,72%,Russian Federation,3.0,f
8995,,,1.0,t
48814,,,1.0,f
16240,100%,Tanzania,2.0,t
33550,100%,Guinea,1.0,t
39569,,,1.0,t
40626,93%,United Kingdom,5.0,t
953,100%,,1.0,f
8861,100%,Tunisia,2.0,t
35454,100%,China,9.0,f
21933,90%,Niue,2.0,t
30791,,Lebanon,1.0,t
32402,100%,,1.0,f
50063,100%,Gambia,1.0,t
9516,99%,Pakistan,45.0,t
2063,100%,Senegal,1.0,t
68,,,1.0,f
20334,99%,Niger,171.0,t
44730,100%,,2.0,f
13212,100%,Zimbabwe,12.0,t
4042,,,1.0,f
32378,90%,China,6.0,t
8191,100%,Mauritania,8.0,f
18671,,,1.0,t
196,60%,,1.0,f
34929,100%,Vanuatu,1.0,f
30370,,,1.0,t
20329,100%,Reunion,21.0,f
43670,,Monaco,2.0,f
42960,,Kiribati,1.0,f
38936,90%,Isle of Man,1.0,t
10244,100%,Philippines,10.0,f
48470,90%,Pakistan,4.0,f
32512,100%,Saint Helena,9.0,f
32512,100%,Saint Helena,9.0,f
35641,,Netherlands,15.0,t
14036,100%,Micronesia,4.0,f
38909,100%,Nicaragua,1.0,t
9516,99%,Pakistan,45.0,t
32512,100%,Saint Helena,9.0,f
47362,,Russian Federation,1.0,t
36541,0%,,1.0,f
672,100%,,1.0,t
46780,,,1.0,t
48272,,French Guiana,1.0,t
23654,100%,Uzbekistan,23.0,f
4170,,French Guiana,1.0,f
32534,,Russian Federation,1.0,f
19928,60%,Finland,1.0,f
23347,100%,Anguilla,1.0,f
29965,100%,Russian Federation,3.0,f
28015,100%,Maldives,3.0,f
1577,100%,Peru,8.0,t
27112,,,1.0,t
2716,,French Guiana,1.0,f
42349,,Togo,1.0,f
37646,100%,Estonia,60.0,f
35439,94%,United Kingdom,23.0,t
42178,,Niue,1.0,t
19795,100%,Estonia,8.0,f
1457,,,1.0,f
43980,,Croatia,1.0,t
19491,100%,Vietnam,1.0,t
10883,100%,Niger,8.0,t
28828,100%,Isle of Man,198.0,t
17194,100%,Micronesia,1.0,f
35439,94%,United Kingdom,23.0,t
23654,100%,Uzbekistan,23.0,f
44882,,,1.0,f
23654,100%,Uzbekistan,23.0,f
46358,100%,Saint Helena,1.0,t
23654,100%,Uzbekistan,23.0,f
23654,100%,Uzbekistan,23.0,f
40860,,Malta,1.0,f
10960,100%,Micronesia,1.0,f
36769,,Russian Federation,1.0,t
4462,100%,,1.0,f
23287,,Gambia,1.0,f
30069,,,1.0,t
11079,100%,,1.0,f
12432,,,2.0,f
35147,95%,Mauritania,5.0,t
37110,100%,Afghanistan,2.0,f
27649,100%,Kiribati,4.0,t
4620,100%,,4.0,t
36808,100%,Mexico,2.0,t
3774,100%,Nicaragua,3.0,f
14036,100%,Micronesia,4.0,f
14036,100%,Micronesia,4.0,f
36502,70%,,2.0,f
26770,,,1.0,f
18077,100%,Sao Tome and Principe,139.0,f
43826,,Chile,1.0,f
15770,100%,Cuba,2.0,t
4705,,China,2.0,t
3793,,Kiribati,1.0,t
23321,100%,Isle of Man,1.0,t
34025,,Nicaragua,6.0,f
9516,99%,Pakistan,45.0,t
31697,,Marshall Islands,1.0,f
20888,,,1.0,t
35221,100%,Turks and Caicos Islands,30.0,t
10132,,,1.0,t
22513,90%,Jersey,4.0,t
22513,90%,Jersey,4.0,t
12548,90%,Togo,3.0,t
11264,,Sao Tome and Principe,2.0,f
10711,93%,Uganda,108.0,t
12320,100%,Bosnia and Herzegovina,20.0,f
17580,,Chad,1.0,t
30589,,Lebanon,1.0,t
46872,100%,Nicaragua,9.0,f
7440,,,1.0,t
34751,,Sao Tome and Principe,1.0,t
8225,95%,Barbados,31.0,f
19682,100%,Faroe Islands,15.0,t
34796,,,1.0,f
33198,100%,Mauritania,12.0,f
8796,100%,Somalia,3.0,t
22787,,,1.0,f
19622,,,1.0,f
16716,,,1.0,f
43508,,Guinea,2.0,t
41964,,Zimbabwe,1.0,t
24331,100%,,3.0,t
22228,83%,,1.0,f
27430,100%,Christmas Island,4.0,t
17462,,Cape Verde,1.0,f
16305,,Marshall Islands,1.0,f
12642,100%,United Kingdom,7.0,t
20334,99%,Niger,171.0,t
41227,,,1.0,f
31716,100%,Venezuela,4.0,f
42283,100%,Montserrat,4.0,t
7030,100%,Guernsey,6.0,f
34289,90%,Sao Tome and Principe,1.0,t
8458,100%,El Salvador,2.0,f
39814,,Costa Rica,1.0,f
42283,100%,Montserrat,4.0,t
42283,100%,Montserrat,4.0,t
45565,100%,,4.0,t
7699,100%,Tanzania,1.0,f
45162,,Maldives,20.0,f
40457,,,1.0,t
15754,,Rwanda,1.0,f
43814,,,1.0,f
45162,,Maldives,20.0,f
3573,,Mauritania,2.0,f
29516,,Chad,1.0,t
336,100%,Ecuador,7.0,f
18334,,San Marino,1.0,t
22396,100%,,2.0,t
31321,100%,Isle of Man,1.0,t
39166,90%,Uzbekistan,1.0,f
15734,,Turkmenistan,5.0,t
5420,100%,Tonga,41.0,f
25466,,Finland,1.0,t
32636,,Gibraltar,2.0,f
22562,,,1.0,t
42778,100%,Monaco,2.0,f
47321,,Guinea,1.0,t
2715,,,2.0,t
17701,100%,,4.0,t
15810,100%,Niger,2.0,f
19674,100%,,1.0,f
34087,0%,,1.0,f
7412,,Tonga,1.0,t
1696,,Togo,2.0,f
15949,100%,Svalbard & Jan Mayen Islands,3.0,t
26238,100%,Turkmenistan,2.0,t
15855,,Turkmenistan,1.0,f
36517,,,1.0,f
46224,,Mexico,1.0,t
18559,100%,,1.0,t
29843,,,1.0,f
32907,,Brazil,1.0,f
37374,0%,,1.0,f
5031,,El Salvador,1.0,f
44966,100%,Guinea,21.0,f
24213,100%,Estonia,1.0,f
22068,100%,Rwanda,3.0,f
35834,,Marshall Islands,1.0,t
39606,,,1.0,t
38774,,,1.0,t
15004,100%,Uzbekistan,88.0,f
47865,80%,,4.0,t
5363,,Puerto Rico,1.0,f
44857,100%,Zimbabwe,24.0,t
28241,97%,Maldives,10.0,f
17482,100%,French Guiana,1.0,f
11957,,Montserrat,2.0,f
19762,100%,Guernsey,1.0,f
24087,67%,,1.0,f
27649,100%,Kiribati,4.0,t
26668,,Kiribati,1.0,f
193,100%,Estonia,3.0,t
46604,,Ghana,3.0,t
17461,100%,Maldives,1.0,t
12993,100%,Montserrat,3.0,t
19819,100%,Lebanon,2.0,t
19170,,Denmark,1.0,f
46372,100%,Northern Mariana Islands,7.0,t
27261,0%,Micronesia,1.0,t
15669,,Sao Tome and Principe,6.0,t
21568,,Russian Federation,1.0,f
3807,,Russian Federation,1.0,f
5484,,Papua New Guinea,1.0,f
9343,100%,Afghanistan,10.0,t
31354,100%,Niger,8.0,t
43704,100%,Russian Federation,1.0,t
44652,100%,Niue,2.0,t
21580,100%,,3.0,f
29473,,Gambia,3.0,t
31530,50%,,1.0,t
12815,,Togo,1.0,t
46695,,Afghanistan,1.0,f
45468,100%,,4.0,f
23950,100%,Micronesia,2.0,t
19228,100%,Svalbard & Jan Mayen Islands,8.0,f
37735,100%,Uganda,13.0,t
42685,,Denmark,24.0,t
36578,100%,Faroe Islands,3.0,t
19129,,Malta,5.0,t
49223,100%,,1.0,t
29647,100%,Peru,1305.0,f
36413,,,1.0,f
37018,100%,Canada,2.0,f
24427,100%,,2.0,t
11811,,Denmark,4.0,f
19235,,,1.0,f
43377,80%,Denmark,1.0,t
20775,100%,,1.0,f
40116,,,1.0,f
27204,,,1.0,t
3155,,,3.0,t
43496,100%,Montserrat,18.0,t
10451,,,3.0,t
25134,,,1.0,t
832,,El Salvador,1.0,f
2200,,Sao Tome and Principe,1.0,t
26665,100%,,1.0,f
18918,100%,Tanzania,1.0,f
27502,90%,Mauritania,1.0,f
46272,,Micronesia,2.0,t
22789,,Lebanon,1.0,f
4539,,,1.0,f
29131,,Suriname,1.0,f
43383,100%,Cape Verde,3.0,t
42233,100%,,1.0,f
3892,,,1.0,t
47114,100%,,2.0,f
24606,,,1.0,f
18635,100%,Tonga,2.0,t
12,100%,,1.0,t
1560,,Indonesia,3.0,t
12608,,,1.0,f
33641,100%,Tanzania,1.0,f
25215,0%,Sao Tome and Principe,1.0,f
45596,100%,,4.0,t
33524,,France,1.0,t
14657,,Reunion,2.0,t
43951,,,1.0,f
34378,100%,United Kingdom,1.0,t
32487,100%,Brazil,1.0,t
3497,,Uzbekistan,2.0,t
28866,,Cuba,5.0,f
8977,,United Kingdom,2.0,f
33068,,Canada,1.0,f
2436,,Mexico,1.0,f
31675,,Rwanda,1.0,f
36596,100%,Bouvet Island (Bouvetoya),1.0,f
23279,,Senegal,1.0,f
19081,,Tonga,1.0,t
5869,,Costa Rica,1.0,f
27367,100%,Maldives,1.0,f
45486,,Marshall Islands,1.0,t
6435,100%,Brazil,1.0,f
5681,75%,Denmark,1.0,f
7337,,,1.0,t
24634,100%,Guinea,20.0,t
26787,100%,,1.0,f
39769,100%,Isle of Man,3.0,f
16630,90%,Lithuania,2.0,f
13841,0%,Kiribati,1.0,f
47682,100%,Niue,1.0,t
24892,100%,Isle of Man,1.0,t
7040,,Russian Federation,1.0,t
33584,100%,Niue,1.0,t
2018,,,1.0,f
2866,100%,,1.0,t
25072,,,1.0,f
49200,100%,Svalbard & Jan Mayen Islands,1.0,f
27972,94%,Brazil,27.0,f
11811,,Denmark,4.0,f
11811,,Denmark,4.0,f
11811,,Denmark,4.0,f
18091,90%,French Polynesia,2.0,f
18091,90%,French Polynesia,2.0,f
39987,100%,Portugal,1.0,f
9508,,Denmark,2.0,f
17988,100%,Jersey,1.0,f
11504,67%,,1.0,f
16630,90%,Lithuania,2.0,f
27140,100%,Uganda,1.0,t
28918,,Kenya,1.0,t
40526,90%,Kenya,1.0,f
12642,100%,United Kingdom,7.0,t
30995,,,7.0,f
12642,100%,United Kingdom,7.0,t
12642,100%,United Kingdom,7.0,t
12642,100%,United Kingdom,7.0,t
12642,100%,United Kingdom,7.0,t
11264,,Sao Tome and Principe,2.0,f
37704,96%,Fiji,26.0,f
23259,100%,Senegal,2.0,t
35851,,Russian Federation,2.0,t
37704,96%,Fiji,26.0,f
22172,100%,Marshall Islands,2.0,f
43347,100%,Bouvet Island (Bouvetoya),1.0,f
48238,,Venezuela,4.0,t
13826,,Malta,1.0,f
29647,100%,Peru,1305.0,f
35994,,Mauritania,1.0,f
19795,100%,Estonia,8.0,f
4448,95%,,4.0,t
42835,100%,,2.0,f
12165,,,1.0,f
37293,92%,Russian Federation,15.0,f
26210,,Lebanon,2.0,f
10711,93%,Uganda,108.0,t
39059,33%,,1.0,f
20334,99%,Niger,171.0,t
29144,100%,Nicaragua,3.0,t
29647,100%,Peru,1305.0,f
3596,100%,Marshall Islands,6.0,t
13607,100%,Russian Federation,1.0,f
42988,,Guinea,2.0,t
7153,,,2.0,f
20955,,Guernsey,1.0,f
18376,,Venezuela,1.0,f
40437,50%,,1.0,f
34134,25%,,1.0,f
41754,100%,Zimbabwe,1.0,t
4570,100%,Guinea,4.0,t
40466,100%,Russian Federation,5.0,f
45463,100%,Mauritania,2.0,t
5543,,,1.0,f
5933,,Micronesia,2.0,f
24081,100%,,2.0,f
31020,100%,Slovakia (Slovak Republic),3.0,t
35025,100%,Pakistan,4.0,f
31020,100%,Slovakia (Slovak Republic),3.0,t
31020,100%,Slovakia (Slovak Republic),3.0,t
45558,100%,Guinea,1.0,f
16910,100%,Slovakia (Slovak Republic),5.0,t
26459,100%,Slovakia (Slovak Republic),4.0,t
41813,,Zimbabwe,1.0,f
12729,100%,Maldives,6.0,t
26546,50%,Lebanon,3.0,t
14514,,China,80.0,t
40901,,Peru,1.0,f
20841,,French Guiana,1.0,t
10977,100%,,1.0,t
41126,90%,Saint Helena,1.0,f
37748,,Guinea,1.0,t
34396,,,1.0,t
27269,,,1.0,f
37245,100%,,1.0,f
645,,Kiribati,2.0,t
43496,100%,Montserrat,18.0,t
36524,100%,Saint Helena,8.0,t
3101,100%,Puerto Rico,27.0,f
11138,90%,,3.0,f
34939,,Micronesia,1.0,t
30812,,Guinea,1.0,f
38833,,Ukraine,2.0,t
3727,,,1.0,f
20787,100%,Isle of Man,1.0,t
40922,,,2.0,f
30055,,Jersey,1.0,t
3632,100%,Philippines,4.0,t
2855,80%,Sao Tome and Principe,1.0,f
30995,,,7.0,f
7960,,Peru,1.0,t
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
29647,100%,Peru,1305.0,f
6750,100%,,1.0,t
46228,,,1.0,t
13636,,Kenya,1.0,t
17859,,Guernsey,1.0,f
29647,100%,Peru,1305.0,f
19572,100%,Rwanda,2.0,t
20989,100%,Marshall Islands,8.0,f
42069,50%,,1.0,f
43888,100%,Brazil,3.0,t
25086,100%,,2.0,t
34851,100%,,4.0,f
8480,,,1.0,t
49263,90%,Micronesia,3.0,t
19718,100%,Turks and Caicos Islands,10.0,f
24790,,,1.0,f
44725,100%,Slovakia (Slovak Republic),4.0,t
33990,90%,Cocos (Keeling) Islands,1.0,f
25063,,,1.0,f
18331,,Faroe Islands,1.0,f
8052,,Sao Tome and Principe,1.0,f
19734,100%,,1.0,t
34921,100%,Holy See (Vatican City State),1.0,f
30924,,Sao Tome and Principe,7.0,t
49788,,Uzbekistan,1.0,t
44680,100%,,1.0,t
5580,100%,Somalia,2.0,t
16883,,,2.0,f
3875,100%,Isle of Man,2.0,f
28005,,Russian Federation,1.0,f
30283,100%,Brazil,15.0,f
35046,,Sao Tome and Principe,2.0,t
37085,,Guinea,1.0,f
5361,100%,Niger,3.0,t
12849,100%,Niger,1.0,f
24634,100%,Guinea,20.0,t
30467,,Costa Rica,1.0,f
24634,100%,Guinea,20.0,t
30406,,Russian Federation,2.0,f
44149,,,1.0,t
26541,100%,Nicaragua,12.0,f
24634,100%,Guinea,20.0,t
24634,100%,Guinea,20.0,t
39324,,China,1.0,t
9702,,Pakistan,1.0,f
125,100%,Micronesia,1.0,t
24331,100%,,3.0,t
39718,,,1.0,f
23654,100%,Uzbekistan,23.0,f
38613,100%,,1.0,f
35407,100%,Gambia,1.0,t
24005,,El Salvador,1.0,t
44121,100%,Nicaragua,5.0,f
33468,100%,Monaco,2.0,t
45761,100%,Guinea,1.0,t
11960,0%,,1.0,f
16412,100%,Anguilla,2.0,t
30745,,,1.0,f
29570,100%,Vanuatu,1.0,f
29431,100%,Tonga,1.0,t
21261,100%,Isle of Man,3.0,t
47187,100%,Gambia,1.0,t
33506,100%,Russian Federation,1.0,f
45596,100%,,4.0,t
27845,,Gibraltar,1.0,t
42870,,Isle of Man,1.0,f
45596,100%,,4.0,t
44113,90%,,1.0,t
19086,,,1.0,t
13653,,Isle of Man,3.0,t
48927,,,1.0,t
25937,100%,Uzbekistan,1.0,f
2240,100%,,2.0,t
17250,75%,Palestinian Territory,1.0,f
1409,,Turks and Caicos Islands,1.0,f
31673,100%,Lebanon,3.0,t
248,91%,French Guiana,2.0,f
30458,,Malta,1.0,t
46324,,Cocos (Keeling) Islands,1.0,f
44288,100%,,2.0,t
23316,,Russian Federation,1.0,f
32117,100%,Cape Verde,2.0,t
31221,,,1.0,t
49227,,,1.0,t
25175,100%,Cocos (Keeling) Islands,2.0,f
49224,,,1.0,f
20249,,Papua New Guinea,2.0,t
46842,75%,Portugal,13.0,t
46842,75%,Portugal,13.0,t
46842,75%,Portugal,13.0,t
46842,75%,Portugal,13.0,t
46842,75%,Portugal,13.0,t
37687,100%,Turkmenistan,1.0,t
42283,100%,Montserrat,4.0,t
45911,0%,,2.0,f
40379,,,1.0,f
4338,80%,Micronesia,2.0,t
49737,,Faroe Islands,1.0,f
20334,99%,Niger,171.0,t
40982,94%,Bahrain,5.0,t
4722,96%,Guinea,13.0,t
43160,,Australia,1.0,t
32793,100%,El Salvador,1.0,t
8225,95%,Barbados,31.0,f
761,100%,,2.0,f
49965,100%,Kenya,5.0,t
28766,100%,Estonia,16.0,f
23034,99%,Monaco,54.0,f
9427,100%,Marshall Islands,3.0,f
21730,,Philippines,5.0,t
41468,,Tanzania,1.0,t
12771,,,1.0,t
6588,,,1.0,t
15571,100%,,1.0,f
30117,100%,Tunisia,7.0,t
26032,100%,,1.0,f
22075,,Sao Tome and Principe,1.0,f
24418,100%,Fiji,2.0,t
30117,100%,Tunisia,7.0,t
24500,,,3.0,f
29647,100%,Peru,1305.0,f
14698,100%,,7.0,f
17795,100%,Uzbekistan,11.0,t
32492,,Slovakia (Slovak Republic),1.0,t
20007,100%,Maldives,2.0,t
43773,100%,Turks and Caicos Islands,2.0,f
18480,90%,Monaco,4.0,t
20007,100%,Maldives,2.0,t
2985,100%,Mauritania,1.0,t
23586,,Saint Helena,1.0,t
4549,100%,Netherlands,1.0,f
12800,100%,Malawi,2.0,f
11226,,,1.0,f
38045,97%,Uzbekistan,7.0,f
24500,,,3.0,f
47141,,Indonesia,1.0,t
45468,100%,,4.0,f
4502,,Costa Rica,1.0,f
48932,100%,Monaco,5.0,t
29674,,,1.0,f
42626,,Lebanon,1.0,f
23376,100%,Estonia,2.0,t
45365,,Kiribati,3.0,t
14063,100%,Denmark,10.0,t
39842,,Sao Tome and Principe,1.0,t
49301,100%,,1.0,f
33065,100%,Uzbekistan,6.0,f
8225,95%,Barbados,31.0,f
29647,100%,Peru,1305.0,f
26459,100%,Slovakia (Slovak Republic),4.0,t
31706,,Niue,1.0,f
26459,100%,Slovakia (Slovak Republic),4.0,t
22545,100%,,2.0,f
2674,,Gambia,1.0,t
32892,,Mauritania,1.0,f
