id,company_rating,company_location,total_fleet_count,iata_approved
3258,,Chad,1.0,t
8736,,Niue,1.0,t
11550,,Niue,1.0,t
32046,50%,Gibraltar,1.0,t
39300,100%,Kenya,2.0,f
31878,,Lebanon,1.0,t
15761,100%,Nicaragua,1.0,f
10104,,Tonga,1.0,t
23301,,Vietnam,1.0,t
40724,,Niue,1.0,f
46999,,Russian Federation,1.0,f
37363,100%,Isle of Man,1.0,f
19667,100%,Monaco,1.0,f
8042,100%,Micronesia,1.0,t
49787,100%,,1.0,f
45089,100%,Jersey,1.0,f
22178,65%,Lebanon,1.0,t
37822,100%,,1.0,f
39372,,,1.0,f
31243,,Russian Federation,1.0,f
24345,100%,Lebanon,1.0,t
24258,100%,Malta,1.0,f
5770,100%,Zimbabwe,1.0,t
20651,,Sao Tome and Principe,2.0,f
21005,100%,Cocos (Keeling) Islands,1.0,f
16436,100%,,1.0,t
32027,,Turkmenistan,2.0,t
33982,60%,,1.0,f
16686,100%,Turkmenistan,1.0,f
39027,80%,Nicaragua,2.0,f
50025,40%,Bahrain,1.0,f
46515,100%,,1.0,f
46912,0%,France,1.0,t
6256,100%,,1.0,f
1826,,Jersey,1.0,t
42241,0%,Zimbabwe,1.0,f
31925,,,1.0,f
35508,,,1.0,t
4203,,Russian Federation,1.0,t
15144,,Croatia,2.0,t
24501,100%,Andorra,2.0,t
30425,,Micronesia,1.0,f
12961,100%,,1.0,f
44089,,Kenya,1.0,t
28174,,Denmark,1.0,f
27430,100%,Christmas Island,4.0,t
166,50%,,1.0,f
35398,100%,Isle of Man,1.0,f
7824,100%,Monaco,2.0,t
26442,33%,,1.0,f
6697,100%,Pakistan,1.0,f
29684,100%,,1.0,f
13953,100%,,1.0,f
23451,100%,Niger,3.0,f
35992,,Uganda,1.0,t
2281,,Marshall Islands,1.0,f
43323,100%,Greenland,1.0,f
22124,,Tonga,1.0,t
13338,,Gambia,1.0,f
8201,,Guinea,1.0,f
12802,100%,Niger,3.0,t
30105,,Rwanda,1.0,t
3223,100%,Kenya,1.0,t
42682,,Guinea,1.0,f
45273,,Wallis and Futuna,1.0,t
46110,100%,Afghanistan,4.0,f
29175,,Wallis and Futuna,1.0,f
48119,,Monaco,1.0,f
38278,,Bosnia and Herzegovina,1.0,t
48542,,Philippines,1.0,f
32060,,Russian Federation,1.0,t
39867,100%,Jersey,1.0,t
29052,100%,Kiribati,1.0,f
20296,,Zimbabwe,1.0,t
8046,100%,,1.0,f
2511,,,1.0,f
10479,100%,Palestinian Territory,3.0,t
21447,,Lebanon,1.0,f
5202,,,2.0,f
42098,,Maldives,1.0,t
47902,,,1.0,f
11582,100%,Anguilla,2.0,t
6894,80%,Estonia,47.0,t
36088,100%,Niue,2.0,f
23905,,Maldives,1.0,t
11373,,Ghana,1.0,f
29309,,Micronesia,1.0,t
20134,,,1.0,t
29639,100%,,1.0,t
23461,,Slovenia,1.0,f
32991,100%,Mauritania,2.0,t
26441,,Niue,1.0,f
29807,100%,Brazil,2.0,t
12671,,,1.0,f
21134,,United Kingdom,1.0,f
35156,100%,,2.0,f
38002,,,1.0,t
31430,,Niger,1.0,f
45512,100%,Barbados,2.0,t
38201,100%,Russian Federation,1.0,f
27019,100%,Gambia,1.0,f
31085,,,1.0,f
1873,100%,,2.0,t
41335,,,1.0,t
38863,100%,,1.0,t
13313,,,1.0,t
11457,90%,Denmark,1.0,t
22207,,Niue,1.0,t
31612,100%,,3.0,t
13441,100%,Togo,2.0,f
36304,100%,,1.0,t
44096,,,2.0,t
38102,,Zimbabwe,1.0,t
12006,100%,Uruguay,5.0,f
43148,100%,Slovakia (Slovak Republic),1.0,f
7482,,,1.0,t
16948,100%,Suriname,1.0,f
29447,100%,Faroe Islands,1.0,t
34836,,,1.0,t
5485,,,1.0,f
5540,100%,Rwanda,1.0,t
23384,,,1.0,t
12777,100%,,1.0,t
20192,,,1.0,t
37655,,Niue,1.0,f
45878,100%,Costa Rica,1.0,f
29198,100%,Uzbekistan,1.0,f
17672,,,1.0,f
35679,100%,,2.0,f
23856,100%,,1.0,f
45684,100%,,1.0,t
26341,,Chad,1.0,f
38232,,,3.0,t
45661,,,1.0,t
22985,100%,,1.0,f
4247,,,2.0,f
23742,,,1.0,t
7671,,Uzbekistan,1.0,f
47989,100%,,2.0,t
2778,,Anguilla,2.0,t
17905,,Papua New Guinea,1.0,f
22466,,Wallis and Futuna,1.0,f
47963,100%,,1.0,t
28957,0%,Turkmenistan,2.0,f
43136,,Chile,1.0,f
7982,100%,Serbia,3.0,f
24538,,,1.0,f
17096,,Somalia,1.0,t
20893,80%,,1.0,f
29894,,Guernsey,1.0,t
11076,100%,Malta,1.0,t
24449,,France,1.0,f
1963,100%,,1.0,t
42741,100%,Tanzania,1.0,f
31889,100%,Zimbabwe,1.0,t
14412,,,1.0,f
21345,,United Kingdom,1.0,f
21398,,Russian Federation,2.0,t
34970,,,1.0,f
14560,100%,Barbados,2.0,f
37760,100%,Niue,1.0,t
7047,,Zimbabwe,1.0,t
40045,,Marshall Islands,1.0,t
42860,100%,Guinea,1.0,f
47876,,Estonia,1.0,t
3378,,Maldives,1.0,f
14204,100%,Jersey,1.0,f
16953,,,1.0,f
32781,100%,Lebanon,2.0,f
3887,,Niue,1.0,f
937,100%,French Guiana,3.0,f
9538,,Svalbard & Jan Mayen Islands,3.0,f
48439,100%,Guinea,2.0,f
26304,,French Guiana,1.0,f
24338,100%,El Salvador,2.0,f
19099,,Lebanon,1.0,f
21898,,Russian Federation,1.0,t
27999,,Maldives,1.0,t
36584,,Denmark,1.0,t
13304,100%,Cocos (Keeling) Islands,2.0,f
9841,100%,,1.0,f
23065,,Kenya,1.0,f
44954,,Rwanda,2.0,t
9196,100%,Jersey,1.0,f
44452,100%,,2.0,t
1635,0%,Barbados,1.0,f
46541,100%,Chad,1.0,f
19010,,Philippines,2.0,f
38153,,Ecuador,1.0,t
35480,100%,Netherlands,1.0,f
34811,100%,Montserrat,1.0,f
6224,100%,Wallis and Futuna,2.0,t
27603,100%,Pakistan,1.0,t
28169,,Guernsey,1.0,f
2694,,Afghanistan,1.0,f
4002,,France,1.0,f
38339,100%,Venezuela,2.0,f
4225,100%,Costa Rica,2.0,f
23335,100%,,3.0,f
24466,,Denmark,1.0,f
25575,,Costa Rica,1.0,t
23199,,Isle of Man,1.0,f
11166,80%,Marshall Islands,1.0,f
17382,,Slovenia,1.0,t
37909,100%,Russian Federation,2.0,t
47488,0%,Gambia,1.0,f
13641,85%,Mauritania,23.0,f
27680,,,1.0,t
37906,,,1.0,t
17503,50%,,1.0,t
1164,,Tonga,1.0,t
8489,100%,Zimbabwe,2.0,f
35532,,,1.0,f
45989,90%,Isle of Man,1.0,f
21843,100%,,1.0,f
36065,,Estonia,2.0,f
49102,,,1.0,t
41962,,Afghanistan,1.0,f
23497,80%,Gambia,3.0,f
1109,,Turkmenistan,1.0,f
17959,,Lebanon,1.0,t
36963,100%,France,1.0,f
17281,,Bouvet Island (Bouvetoya),1.0,f
35773,100%,,1.0,t
35952,100%,,1.0,f
30022,33%,French Guiana,2.0,f
36344,,,1.0,t
22174,100%,Russian Federation,1.0,f
11800,,Bosnia and Herzegovina,2.0,t
6388,,French Guiana,1.0,f
49268,,Chad,1.0,t
10169,100%,,1.0,f
49160,,Estonia,1.0,f
48504,,Netherlands,5.0,f
15342,,Malawi,1.0,t
22918,,,1.0,f
18275,90%,,2.0,t
2337,100%,Kiribati,1.0,f
22913,,Tonga,1.0,t
25123,100%,Papua New Guinea,1.0,t
16073,,Chile,1.0,t
13020,,Spain,1.0,f
16108,,Monaco,1.0,f
15052,,,1.0,t
9105,,Tonga,1.0,t
22915,,Faroe Islands,1.0,t
2236,,Anguilla,1.0,f
32560,100%,Jersey,1.0,f
2633,100%,Lebanon,1.0,t
31618,100%,Maldives,1.0,f
45837,,Chile,1.0,t
48265,,Papua New Guinea,1.0,f
14218,100%,Uzbekistan,1.0,f
366,,Svalbard & Jan Mayen Islands,1.0,t
45555,,Tanzania,2.0,f
47336,,Micronesia,2.0,f
35486,100%,French Guiana,1.0,t
6500,,Reunion,2.0,f
43761,100%,,1.0,t
46089,100%,Sao Tome and Principe,3.0,t
26223,,Sao Tome and Principe,1.0,t
31845,,,1.0,t
18077,100%,Sao Tome and Principe,139.0,f
39191,,,1.0,t
44735,100%,,1.0,t
15111,,Micronesia,1.0,f
25678,100%,,1.0,f
719,100%,Estonia,1.0,f
43108,100%,Vietnam,2.0,f
4298,100%,,1.0,t
30753,100%,Anguilla,2.0,t
34572,100%,Saint Helena,1.0,f
48587,,,1.0,f
3071,100%,Indonesia,1.0,f
46322,,Denmark,1.0,f
43141,,,1.0,t
34216,,Malawi,1.0,f
18401,100%,,1.0,f
8909,100%,Tunisia,1.0,t
8314,,,1.0,f
3704,,Barbados,1.0,t
34027,100%,,1.0,f
18258,90%,Niue,2.0,f
1239,100%,Gambia,1.0,t
27423,100%,,3.0,t
9127,,,1.0,f
14211,,Niue,2.0,f
11034,90%,Chile,1.0,f
50082,,,1.0,t
27646,100%,Isle of Man,1.0,f
26895,50%,Gambia,1.0,f
19799,100%,Guinea,2.0,f
35558,,Maldives,1.0,t
94,,Micronesia,1.0,f
1018,,,1.0,f
1401,100%,Uganda,3.0,f
25530,,Senegal,1.0,t
15221,,,1.0,f
17784,,,1.0,t
30440,,Denmark,1.0,f
6454,,Bouvet Island (Bouvetoya),1.0,f
30902,100%,Senegal,1.0,f
26083,100%,Faroe Islands,2.0,t
33684,,Lebanon,1.0,f
47856,,,1.0,f
44590,100%,Faroe Islands,1.0,f
49720,,Micronesia,1.0,t
35122,100%,Guinea,1.0,t
17331,,Gambia,1.0,f
31653,,Slovenia,1.0,f
10645,100%,,2.0,t
28435,,,1.0,f
22139,,Chile,1.0,f
9167,,Rwanda,2.0,t
45154,100%,Lebanon,2.0,t
28026,,Niue,1.0,t
12100,,Bouvet Island (Bouvetoya),1.0,t
24919,100%,Estonia,4.0,f
40697,93%,,2.0,f
29410,89%,Niger,1.0,f
13310,,Niue,1.0,f
2852,100%,Isle of Man,1.0,f
1092,,Nauru,1.0,f
14367,53%,,1.0,f
19485,50%,Russian Federation,1.0,t
38716,,Estonia,1.0,f
47261,100%,Estonia,7.0,f
32742,100%,Nicaragua,3.0,t
47296,100%,,1.0,f
31888,100%,,1.0,f
47355,,,2.0,f
11806,100%,,1.0,t
36865,,,1.0,t
31695,,Nicaragua,1.0,t
29601,,Faroe Islands,6.0,t
41529,,,1.0,t
42183,100%,Puerto Rico,1.0,t
12939,,,1.0,f
23390,100%,French Guiana,1.0,f
16081,,,1.0,t
11286,,,1.0,f
25677,100%,Peru,2.0,f
42373,,,1.0,t
48747,,Marshall Islands,1.0,f
16109,100%,,1.0,f
19252,,,1.0,f
27047,100%,France,1.0,f
28125,,Reunion,2.0,t
11020,,Guernsey,1.0,t
26319,,Turks and Caicos Islands,1.0,f
6226,,Lebanon,1.0,t
4306,83%,China,3.0,f
12937,,,1.0,t
16104,50%,,1.0,f
42317,100%,Netherlands Antilles,1.0,t
13770,,Netherlands,4.0,f
23009,100%,Gambia,1.0,t
8907,100%,Costa Rica,1.0,f
17396,100%,Micronesia,1.0,f
12346,,Denmark,1.0,t
24781,100%,Svalbard & Jan Mayen Islands,1.0,t
30155,,Croatia,1.0,f
11137,80%,Niue,2.0,t
16498,100%,,1.0,f
5029,,,1.0,f
26378,,Cape Verde,5.0,f
33881,100%,Djibouti,2.0,t
45234,100%,,1.0,f
44218,100%,Kiribati,3.0,f
29748,40%,Djibouti,1.0,t
16136,67%,,1.0,f
18026,75%,,1.0,t
8140,,,1.0,f
12627,,Canada,1.0,f
24085,100%,Gibraltar,1.0,t
42505,,French Polynesia,1.0,f
11498,90%,Niue,1.0,f
3852,,,1.0,f
6410,100%,,1.0,f
36327,100%,Guinea,5.0,t
38700,,,1.0,f
44216,,United Kingdom,1.0,t
43833,,,1.0,t
32812,100%,,1.0,f
10858,100%,Maldives,1.0,t
37307,75%,Nicaragua,2.0,f
15003,,Bosnia and Herzegovina,1.0,t
23395,0%,Tonga,1.0,f
40931,,Niue,1.0,f
40037,100%,Chile,1.0,t
22677,,,1.0,f
7312,100%,,2.0,f
6736,100%,El Salvador,1.0,f
15851,100%,,2.0,f
32692,,Venezuela,1.0,f
1076,100%,Guernsey,1.0,f
15198,,Rwanda,1.0,t
33934,100%,Wallis and Futuna,1.0,f
39799,50%,Russian Federation,6.0,f
1077,,,1.0,f
40341,100%,,1.0,t
17667,,Uganda,2.0,f
45785,,,1.0,f
23576,100%,,3.0,f
42866,,,1.0,t
7252,100%,Nicaragua,1.0,f
28487,,,1.0,f
37778,92%,Tonga,24.0,f
43074,100%,,1.0,f
40321,100%,,1.0,f
21781,100%,Isle of Man,1.0,t
33815,,Isle of Man,1.0,t
4458,,French Guiana,1.0,t
33837,,Nicaragua,2.0,t
17798,100%,,1.0,t
6083,,,1.0,t
47541,100%,Palestinian Territory,1.0,t
35218,100%,Turkmenistan,2.0,f
4159,,Niue,1.0,f
21758,100%,Guinea,1.0,f
27100,,Kenya,1.0,t
14629,,Bosnia and Herzegovina,2.0,t
36623,,,1.0,f
40262,,Barbados,1.0,f
29896,,Tonga,1.0,t
35352,,Estonia,2.0,t
28364,,Guernsey,1.0,t
20412,100%,Jersey,1.0,t
1184,100%,Bahrain,2.0,f
336,100%,Ecuador,7.0,f
2128,100%,United Kingdom,1.0,f
3941,100%,,3.0,f
34359,,Indonesia,1.0,f
31954,,Niue,1.0,f
4265,100%,Palestinian Territory,2.0,t
40222,,,1.0,f
48388,,Gibraltar,1.0,f
10254,,Russian Federation,1.0,f
34558,100%,Philippines,1.0,f
30369,100%,Libyan Arab Jamahiriya,1.0,t
16791,,France,1.0,f
18713,,,1.0,t
453,,Kenya,1.0,f
48886,100%,Netherlands,4.0,t
7557,100%,Uganda,1.0,f
28061,100%,Denmark,5.0,f
29979,90%,,1.0,t
45211,100%,Micronesia,2.0,t
4230,,Isle of Man,1.0,t
4672,,,1.0,f
49905,,United Kingdom,2.0,t
29364,,,1.0,t
6137,,Guinea,1.0,f
39928,100%,,1.0,f
14949,,,1.0,f
24112,100%,Russian Federation,1.0,t
6888,100%,Sao Tome and Principe,1.0,t
20807,100%,Mauritania,2.0,t
31301,,China,1.0,f
8397,100%,Faroe Islands,1.0,t
21212,75%,,1.0,f
49035,98%,Maldives,6.0,f
28371,,Bouvet Island (Bouvetoya),1.0,f
29157,100%,Canada,1.0,t
2189,,Maldives,1.0,t
22761,,,1.0,f
33275,83%,Netherlands,1.0,f
12850,,France,1.0,f
15188,,,1.0,f
37652,100%,Kiribati,3.0,t
30532,67%,Russian Federation,1.0,f
26789,,Guinea,3.0,t
26244,,,1.0,f
16515,100%,Indonesia,1.0,f
16716,,,1.0,f
8666,50%,,2.0,t
2160,100%,Isle of Man,1.0,t
22027,67%,Togo,1.0,f
33468,100%,Monaco,2.0,t
32998,100%,,1.0,f
41346,97%,Estonia,7.0,t
34786,,,1.0,f
28312,100%,Lebanon,2.0,t
19234,100%,,1.0,f
10715,90%,,1.0,t
42635,100%,Nicaragua,1.0,f
20138,100%,,1.0,t
7627,,Zimbabwe,1.0,f
28288,100%,,1.0,f
45400,100%,,2.0,t
38473,,Micronesia,1.0,f
48242,,Anguilla,1.0,f
17409,,Niue,1.0,f
4759,,Barbados,1.0,f
36369,93%,,1.0,f
24945,100%,Lebanon,1.0,t
3805,,Uzbekistan,1.0,f
6583,,Pakistan,1.0,t
44769,0%,Fiji,1.0,f
20703,100%,,1.0,f
6011,100%,Cuba,1.0,f
19798,,,1.0,f
28799,,Brazil,1.0,t
32100,,Chad,1.0,t
21135,,Afghanistan,1.0,t
10689,100%,Isle of Man,1.0,t
46486,100%,Nicaragua,1.0,f
25253,,Nicaragua,1.0,f
12220,,El Salvador,1.0,t
41533,,Bouvet Island (Bouvetoya),1.0,f
7104,,,1.0,f
7226,,Croatia,2.0,t
2116,,Jersey,1.0,t
15259,,Nicaragua,2.0,t
25137,,Guinea,1.0,t
41794,,Puerto Rico,1.0,t
10540,100%,Togo,1.0,f
32227,,,1.0,f
5837,60%,Sao Tome and Principe,2.0,f
29735,86%,Isle of Man,2.0,f
9275,100%,Papua New Guinea,1.0,f
13940,100%,,1.0,f
28539,100%,,1.0,f
41756,100%,Chad,1.0,f
923,,Jersey,1.0,t
1160,100%,France,1.0,t
4060,100%,Russian Federation,1.0,f
1638,100%,Jersey,1.0,f
13828,,France,1.0,t
36243,,,1.0,f
10683,100%,Tonga,1.0,f
4565,100%,Turkmenistan,1.0,f
15156,80%,El Salvador,1.0,f
43698,,,1.0,f
6556,,Senegal,1.0,f
29118,,Chile,1.0,f
45854,,Niger,1.0,f
34409,100%,,1.0,t
47445,,Peru,1.0,f
34973,,Chile,1.0,f
27507,100%,Lebanon,2.0,f
20933,100%,,1.0,t
10594,88%,,2.0,t
36803,100%,Gibraltar,2.0,t
35319,,Micronesia,1.0,f
9988,,Niue,1.0,t
22050,100%,Peru,2.0,f
14043,100%,Chad,1.0,f
41415,,Lebanon,1.0,f
28370,0%,,1.0,f
34103,,Chile,1.0,t
49896,,,2.0,f
18630,,Costa Rica,1.0,f
2720,,Isle of Man,1.0,f
13924,,China,1.0,f
45630,,Cook Islands,1.0,t
26621,25%,,1.0,t
1529,100%,Denmark,1.0,f
32903,100%,,2.0,f
27071,100%,El Salvador,1.0,f
13459,,Malawi,1.0,f
35354,100%,Micronesia,1.0,f
4493,100%,,1.0,f
45669,,Somalia,1.0,f
24603,100%,Senegal,1.0,f
11848,100%,,1.0,f
14968,,Uganda,1.0,t
12424,100%,Pakistan,2.0,t
16959,,Marshall Islands,1.0,f
31853,,Montserrat,1.0,f
47053,,Guinea,1.0,t
10838,78%,Ecuador,2.0,t
46374,,Monaco,2.0,t
16028,100%,Niue,1.0,f
7510,100%,,1.0,t
20959,,,1.0,f
15070,,French Guiana,1.0,t
700,,Guinea,2.0,t
10110,100%,Costa Rica,1.0,t
47114,100%,,2.0,f
44599,100%,,2.0,t
31533,100%,Malawi,1.0,f
39467,100%,Nicaragua,4.0,t
33055,,Isle of Man,1.0,t
30296,100%,,1.0,f
15431,,Chad,1.0,t
35177,,Kenya,1.0,t
26741,,Philippines,1.0,t
648,,Zimbabwe,1.0,f
20338,,United Kingdom,1.0,t
37641,,Gambia,1.0,f
8740,,Guinea,1.0,t
35958,,Tonga,1.0,t
5254,100%,Malawi,1.0,f
47837,,Croatia,1.0,t
46031,,,1.0,t
49770,100%,Zimbabwe,1.0,f
47077,100%,Bouvet Island (Bouvetoya),2.0,f
40548,100%,,1.0,t
40434,50%,Kiribati,1.0,f
32441,,Christmas Island,1.0,f
29744,100%,Micronesia,1.0,f
34676,100%,,4.0,t
4003,0%,,1.0,t
1381,,Anguilla,1.0,t
30509,,Gambia,1.0,f
47913,0%,Monaco,1.0,f
33924,,Uganda,1.0,f
34746,100%,,2.0,f
26074,100%,,1.0,t
4478,100%,,2.0,f
1964,100%,Netherlands,1.0,f
10366,,United Kingdom,1.0,t
6418,,,1.0,t
22418,100%,Senegal,1.0,t
15385,100%,Cook Islands,3.0,f
20772,,Turks and Caicos Islands,1.0,f
32942,,Pakistan,6.0,f
37548,100%,Russian Federation,2.0,f
16757,,,1.0,t
21638,90%,,3.0,t
3194,100%,,1.0,t
46006,,Mauritania,2.0,f
32275,,Uganda,1.0,t
27710,,Costa Rica,1.0,t
15227,100%,Reunion,1.0,f
8126,56%,,2.0,f
1088,,Turkmenistan,1.0,f
14747,100%,Jersey,1.0,t
1610,100%,Niue,1.0,f
39587,,,1.0,f
42378,,Nauru,1.0,f
19133,,Rwanda,2.0,f
38218,100%,Malawi,1.0,t
13565,,Brazil,1.0,t
27851,,United Kingdom,6.0,t
8591,100%,,1.0,f
10746,,,1.0,f
16771,,Maldives,1.0,t
46554,100%,,1.0,f
2053,,,1.0,t
41006,,,1.0,t
39640,100%,Russian Federation,1.0,t
28378,,Senegal,1.0,f
5085,,,1.0,f
30083,0%,Barbados,1.0,t
16186,,Cuba,1.0,f
17734,100%,Jersey,1.0,t
22939,100%,Cocos (Keeling) Islands,1.0,f
36471,,,1.0,f
48174,,Denmark,1.0,f
9556,100%,,1.0,f
11576,100%,Maldives,1.0,f
25117,,Gibraltar,1.0,f
28913,,Jersey,1.0,t
19758,100%,Marshall Islands,1.0,f
29062,100%,,1.0,f
40065,,Guinea,1.0,f
41741,100%,Brazil,9.0,t
12551,100%,Niger,3.0,f
34688,100%,Gambia,2.0,t
7354,100%,Cape Verde,1.0,f
13229,100%,Sao Tome and Principe,1.0,t
42039,71%,,1.0,t
120,100%,Cuba,2.0,f
33077,,,1.0,t
20763,,Marshall Islands,2.0,t
45718,100%,,2.0,t
9670,,Zimbabwe,1.0,f
4528,,Bosnia and Herzegovina,1.0,t
31736,,Chile,1.0,t
687,100%,Kiribati,2.0,t
39435,100%,,1.0,t
9284,100%,Nicaragua,4.0,f
1916,,Tonga,1.0,f
41156,,,1.0,t
34036,,Turks and Caicos Islands,1.0,t
2525,50%,Montserrat,2.0,f
25692,,Lebanon,1.0,t
27503,,Lebanon,1.0,t
3525,,,1.0,f
21583,,,1.0,f
1641,,Lebanon,1.0,t
17738,,,1.0,f
23887,,,1.0,t
4874,100%,,1.0,t
48719,,,1.0,t
38525,100%,,2.0,f
44141,90%,Zimbabwe,1.0,f
5516,100%,Saint Helena,1.0,f
47323,50%,Turks and Caicos Islands,7.0,f
7816,100%,,1.0,f
1936,,Lithuania,1.0,f
47881,,Tonga,1.0,t
16793,,Vanuatu,1.0,f
47243,,,1.0,f
42463,,Lebanon,1.0,f
14357,,,2.0,t
12039,88%,,1.0,f
43578,90%,Kiribati,7.0,f
20240,,Uzbekistan,1.0,f
32228,,,1.0,t
4446,100%,Uganda,58.0,f
14718,,,1.0,f
26056,,Kiribati,1.0,f
16180,,Russian Federation,1.0,t
21210,64%,,1.0,f
23859,,Jersey,1.0,t
30283,100%,Brazil,15.0,f
327,100%,Tonga,2.0,t
35935,,Tunisia,1.0,t
9323,,Marshall Islands,1.0,f
32192,100%,,1.0,t
27017,100%,Senegal,2.0,t
9116,,Lebanon,1.0,f
4080,,,1.0,f
40847,,,1.0,f
28101,67%,Gibraltar,1.0,f
9828,0%,Puerto Rico,1.0,f
31443,,,1.0,f
39144,,,1.0,f
10113,,Gambia,1.0,f
43057,100%,Niue,1.0,t
49644,100%,,1.0,t
9810,100%,,2.0,t
2416,100%,Guinea,5.0,f
21445,100%,,1.0,t
42327,80%,,1.0,f
20262,,Marshall Islands,1.0,f
35339,,Canada,1.0,f
17698,,,1.0,t
40024,,,1.0,f
31936,100%,Vanuatu,2.0,f
5285,,Uganda,1.0,f
24316,,Niue,1.0,t
33933,100%,Papua New Guinea,3.0,f
9998,,,1.0,t
12485,,,1.0,f
20443,100%,Uganda,1.0,f
15615,,Chad,1.0,t
17598,,Uzbekistan,1.0,t
1110,,Cape Verde,1.0,t
48826,,Svalbard & Jan Mayen Islands,1.0,t
24852,100%,Wallis and Futuna,3.0,f
7593,100%,Senegal,2.0,f
6967,100%,Russian Federation,1.0,f
18518,100%,El Salvador,1.0,f
23855,94%,France,2.0,t
27993,,Maldives,1.0,t
44333,,,1.0,f
9659,,El Salvador,1.0,f
23109,,Faroe Islands,1.0,t
43220,100%,Korea,1.0,t
33619,100%,Sao Tome and Principe,1.0,f
983,100%,Marshall Islands,1.0,f
33166,100%,Cocos (Keeling) Islands,1.0,t
23818,,Congo,1.0,f
38622,,,1.0,f
21174,100%,,1.0,f
1519,,Turkmenistan,3.0,t
27752,100%,Zimbabwe,2.0,f
24324,100%,Niger,2.0,f
47356,,Denmark,1.0,f
24509,,,1.0,f
3870,33%,,1.0,f
29588,100%,,3.0,f
9666,33%,,1.0,t
33563,,Zimbabwe,1.0,t
27650,100%,Slovenia,1.0,t
32252,,Sao Tome and Principe,1.0,t
47741,,Uzbekistan,1.0,f
5281,,Anguilla,1.0,t
16345,,Micronesia,1.0,f
29981,,,1.0,f
11409,,Russian Federation,1.0,f
3708,,Bosnia and Herzegovina,1.0,t
32811,,,1.0,t
8296,,Malawi,1.0,f
21747,67%,Gambia,1.0,t
3969,0%,,2.0,f
33621,,Lebanon,1.0,t
1883,90%,Reunion,2.0,t
7145,,Niue,2.0,t
38469,100%,Cocos (Keeling) Islands,3.0,t
23904,,Honduras,2.0,t
26907,,,1.0,f
35117,100%,Venezuela,1.0,t
23238,100%,Reunion,2.0,t
14310,,Faroe Islands,1.0,f
40746,100%,Slovakia (Slovak Republic),2.0,f
23431,100%,Indonesia,1.0,t
17826,,,1.0,f
2961,,,1.0,t
44020,100%,,2.0,t
1608,100%,Zimbabwe,2.0,f
18385,100%,Brazil,2.0,t
26482,,Estonia,1.0,f
30035,100%,,1.0,f
31767,,Russian Federation,1.0,f
12040,,China,1.0,t
5723,100%,,1.0,f
25384,100%,Slovakia (Slovak Republic),1.0,f
33262,90%,Niger,1.0,f
22606,,Chile,2.0,t
35934,,,1.0,f
46301,100%,Gambia,1.0,f
1686,,Zimbabwe,1.0,f
44741,100%,,1.0,t
27134,,Guinea,1.0,f
8377,,,1.0,f
1895,,Turks and Caicos Islands,1.0,f
13365,100%,Indonesia,7.0,t
33092,,Andorra,1.0,t
41439,,Monaco,1.0,f
22089,,,2.0,f
27042,,,1.0,f
8225,95%,Barbados,31.0,f
4903,,Anguilla,1.0,t
38680,100%,Tonga,1.0,f
44941,100%,,1.0,f
2673,93%,Anguilla,2.0,f
44346,80%,Niue,1.0,t
24197,100%,Ghana,1.0,f
12101,100%,,2.0,f
18551,,Faroe Islands,1.0,f
49696,100%,Maldives,2.0,t
30471,100%,Russian Federation,1.0,t
15178,,United Kingdom,1.0,f
4386,,Zimbabwe,4.0,t
47517,,Nauru,1.0,f
18178,,Micronesia,1.0,f
1220,,Zimbabwe,2.0,f
14603,100%,,1.0,f
18306,90%,Jersey,5.0,f
25959,,,2.0,t
15025,,Niue,1.0,t
38765,,Micronesia,1.0,f
31446,100%,Faroe Islands,9.0,f
29027,,Costa Rica,1.0,f
36512,0%,,1.0,f
43266,0%,Russian Federation,1.0,f
49435,100%,Marshall Islands,6.0,t
7513,,,1.0,t
35722,,,1.0,f
5417,,Lebanon,1.0,t
14338,,Zimbabwe,1.0,f
18610,,,1.0,f
42009,,Tonga,1.0,t
3006,100%,,1.0,f
3333,,,1.0,t
13729,,,2.0,f
5561,100%,,2.0,f
7820,100%,,1.0,f
7701,100%,,4.0,f
32029,100%,Saint Helena,2.0,t
22531,,Cape Verde,1.0,f
25853,,Malawi,1.0,f
25618,,Indonesia,1.0,t
35093,100%,,1.0,f
27260,,,1.0,f
23734,0%,Uganda,1.0,t
49286,,Guernsey,1.0,t
9655,100%,,2.0,f
47370,,Marshall Islands,3.0,t
1013,100%,Venezuela,4.0,f
30289,,,1.0,t
4330,94%,Ukraine,60.0,t
20543,,Marshall Islands,1.0,f
6925,67%,Uganda,1.0,t
41140,90%,Nicaragua,2.0,t
17988,100%,Jersey,1.0,f
25034,100%,Nicaragua,2.0,f
38110,100%,,1.0,f
15986,,,1.0,t
8499,100%,Mauritania,1.0,f
44374,,,1.0,t
41534,,,1.0,f
11156,100%,El Salvador,2.0,f
31358,,,1.0,f
34526,,Brazil,1.0,t
6102,100%,Uzbekistan,1.0,f
15572,,Cape Verde,2.0,t
33399,,Micronesia,1.0,t
36693,90%,,3.0,f
46731,86%,,1.0,f
16840,100%,Mexico,1.0,t
43712,,Sao Tome and Principe,1.0,f
27271,,Mexico,1.0,f
14327,100%,Gambia,2.0,t
27790,,,1.0,f
29781,,Turkmenistan,2.0,t
19272,,,1.0,f
15963,100%,Svalbard & Jan Mayen Islands,1.0,f
4576,100%,French Guiana,1.0,t
